Years	 Months 	Days	Ahlan	Atchakpa	Atcherigbe	Beterou	Bonou	Dome	Kaboua
1955	12	19	NA	10.55000019	0.625	4.706999779	24.48999977	1.480000019	3.187999964
1955	12	20	NA	10.44999981	0.542999983	4.27699995	23.44000053	1.437999964	3.032999992
1955	12	21	NA	10.10000038	0.463999987	3.911000013	22.12000084	1.401000023	2.914999962
1955	12	22	NA	9.699999809	0.388999999	3.450999975	20.85000038	1.386000037	2.799999952
1955	12	23	NA	9.300000191	0.326000005	2.980999947	19.61000061	1.317999959	2.671000004
1955	12	24	NA	8.899999619	0.275999993	2.911999941	18.40999985	1.276000023	2.469000101
1955	12	25	NA	8.440999985	0.268999994	2.911999941	17.53000069	1.266000032	2.325999975
1955	12	26	NA	7.736999989	0.263000011	2.894999981	16.70999908	1.233999968	2.127000093
1955	12	27	NA	7.572999954	0.224999994	2.757999897	15.93000031	1.223999977	2.015000105
1955	12	28	NA	7.191999912	0.218999997	2.53399992	14.89999962	1.187000036	1.919999957
1955	12	29	NA	6.710999966	0.218999997	2.5	13.85999966	1.144999981	1.825000048
1955	12	30	NA	5.967000008	0.218999997	2.5	13.10000038	1.108999968	1.730000019
1955	12	31	NA	5.324999809	0.218999997	2.5	12.47000027	1.103999972	1.646999955
1956	1	1	NA	4.510000229	0.180000007	2.058000088	11.57999992	1.271000028	1.460000038
1956	1	2	NA	4.510000229	0.180000007	2.006000042	11.06999969	1.276000023	1.450000048
1956	1	3	NA	4.510000229	0.180000007	1.697000027	10.72000027	1.302000046	1.379999995
1956	1	4	NA	4.510000229	0.174999997	1.63499999	10.22999954	1.271000028	1.309999943
1956	1	5	NA	4.510000229	0.134000003	1.572000027	9.923999786	1.213000059	1.289999962
1956	1	6	NA	4.510000229	0.077	1.562000036	9.673000336	1.072000027	1.230000019
1956	1	7	NA	4.510000229	0.064999998	1.552000046	9.425999641	0.987999976	1.210000038
1956	1	8	NA	4.510000229	0.044	1.463999987	9.147999763	0.972000003	1.149999976
1956	1	9	NA	4.510000229	0.041000001	1.332999945	8.715999603	0.934000015	1.131999969
1956	1	10	NA	4.510000229	0.041000001	1.536000013	8.437999725	0.902999997	1.083999991
1956	1	11	NA	4.510000229	0.039000001	1.63499999	8.192000389	0.92900002	1.075999975
1956	1	12	NA	4.47300005	0.024	1.623999953	7.945000172	0.934000015	1.067999959
1956	1	13	NA	4.215000153	0.022	1.48300004	7.666999817	0.934000015	1.011999965
1956	1	14	NA	3.957000017	0.022	1.35800004	7.235000134	0.934000015	0.957000017
1956	1	15	NA	3.882999897	0.02	1.340000033	6.956999779	0.934000015	0.940999985
1956	1	16	NA	3.661999941	0.012	1.33099997	6.715000153	0.934000015	0.893000007
1956	1	17	NA	3.588000059	0.01	1.269999981	6.500999928	0.934000015	0.876999974
1956	1	18	NA	3.367000103	0.01	1.208999991	6.291999817	0.934000015	0.828999996
1956	1	19	NA	3.270999908	0.009	1.182999969	6.05700016	0.934000015	0.814999998
1956	1	20	NA	2.88499999	0.004	1.069000006	5.638999939	0.934000015	0.776000023
1956	1	21	NA	2.595000029	0.001	0.981999993	5.089000225	0.934000015	0.757000029
1956	1	22	NA	2.226999998	0.001	0.864000022	4.828000069	0.934000015	0.672999978
1956	1	23	NA	1.995000005	0.001	0.797999978	4.618999958	0.934000015	0.615999997
1956	1	24	NA	1.692999959	0.001	0.790000021	4.414000034	0.934000015	0.574999988
1956	1	25	NA	1.437999964	0.001	0.790000021	4.230999947	0.934000015	0.533999979
1956	1	26	NA	1.30400002	0.001	0.790000021	4.052000046	0.934000015	0.49000001
1956	1	27	NA	1.210000038	0.001	0.783999979	3.895999908	0.92900002	0.42899999
1956	1	28	NA	1.131000042	0.001	0.737999976	3.851999998	0.898000002	0.393999994
1956	1	29	NA	1.10800004	0	0.691999972	3.717000008	0.893000007	0.36500001
1956	1	30	NA	1.031999946	0	0.685000002	3.694999933	0.893000007	0.342999995
1956	1	31	NA	1.008999944	0	0.677999973	3.673000097	0.893000007	0.32100001
1956	2	1	NA	0.944999993	0	0.638999999	3.538000107	0.893000007	0.303000003
1956	2	2	NA	0.930000007	0	0.632000029	3.516000032	0.898000002	0.298000008
1956	2	3	NA	0.90200001	0	0.632000029	3.516000032	0.92900002	0.282999992
1956	2	4	NA	0.893999994	0	0.632000029	3.516000032	0.934000015	0.279000014
1956	2	5	NA	0.861999989	0	0.59799999	3.493999958	0.92900002	0.263999999
1956	2	6	NA	0.822000027	0	0.393999994	3.359999895	0.898000002	0.25999999
1956	2	7	NA	0.758000016	0	0.360000014	3.315999985	0.898000002	0.244000003
1956	2	8	NA	0.717999995	0	0.360000014	3.180999994	0.934000015	0.224999994
1956	2	9	NA	0.68599999	0	0.351000011	3.15899992	0.966000021	0.209000006
1956	2	10	NA	0.677999973	0	0.298999995	3.15899992	0.93900001	0.194000006
1956	2	11	NA	0.656000018	0	0.289999992	3.15899992	0.934000015	0.178000003
1956	2	12	NA	0.648000002	0	0.289999992	3.137000084	0.93900001	0.162
1956	2	13	NA	0.625	0	0.289999992	3.002000093	0.972000003	0.148000002
1956	2	14	NA	0.616999984	0	0.289999992	2.980000019	0.976999998	0.136999995
1956	2	15	NA	0.587000012	0	0.289999992	2.960999966	0.976999998	0.133000001
1956	2	16	NA	0.533999979	0	0.289999992	2.845000029	0.976999998	0.122000001
1956	2	17	NA	0.499000013	0	0.298999995	2.825999975	0.972000003	0.109999999
1956	2	18	NA	0.47299999	0	0.351000011	2.806999922	0.93900001	0.105999999
1956	2	19	NA	0.463	0	0.360000014	2.671000004	0.934000015	0.096000001
1956	2	20	NA	0.421000004	0	0.372000009	2.536000013	0.93900001	0.086000003
1956	2	21	NA	0.39199999	0	0.448000014	2.51699996	0.972000003	0.083999999
1956	2	22	NA	0.370000005	0	0.451999992	2.497999907	0.981999993	0.075000003
1956	2	23	NA	0.363999993	0	0.397000015	2.381999969	1.019999981	0.066
1956	2	24	NA	0.344999999	0	0.363999993	2.362999916	1.088000059	0.064000003
1956	2	25	NA	0.338999987	0	0.360000014	2.381999969	1.266000032	0.056000002
1956	2	26	NA	0.316000015	0	0.360000014	2.497999907	1.197999954	0.048
1956	2	27	NA	0.296999991	0	0.360000014	2.51699996	1.144999981	0.041000001
1956	2	28	NA	0.291000009	0	0.360000014	2.497999907	1.108999968	0.039000001
1956	2	29	NA	0.268999994	0	0.356999993	2.362999916	1.098999977	0.034000002
1956	3	1	NA	0.231999993	0	0.337000012	2.26699996	1.067000031	0.032000002
1956	3	2	NA	0.211999997	0	0.312999994	2.459000111	1.050999999	0.027000001
1956	3	3	NA	0.209999993	0	0.293000013	2.381999969	0.976999998	0.022
1956	3	4	NA	0.211999997	0	0.289999992	2.362999916	0.903999984	0.02
1956	3	5	NA	0.226999998	0	0.289999992	2.344000101	0.893000007	0.017000001
1956	3	6	NA	0.226999998	0	0.289999992	2.227999926	0.893000007	0.015
1956	3	7	NA	0.211999997	0	0.333000004	2.190000057	0.898000002	0.012
1956	3	8	NA	0.209999993	0	0.588999987	2.053999901	0.92900002	0.011
1956	3	9	NA	0.208000004	0	0.632000029	1.937999964	0.976000011	0.008
1956	3	10	NA	0.194000006	0	0.632000029	2.072999954	1.218000054	0.008
1956	3	11	NA	0.189999998	0	0.632000029	2.344000101	1.192000031	0.004
1956	3	12	NA	0.174999997	0	0.632000029	2.477999926	1.139999986	0.004
1956	3	13	NA	0.171000004	0	0.632000029	2.362999916	1.067000031	0.002
1956	3	14	NA	0.156000003	0	0.632000029	2.227999926	1.041000009	0.002
1956	3	15	NA	0.156000003	0	0.632000029	2.209000111	1.144999981	0.002
1956	3	16	NA	0.199000001	0	0.632000029	2.209000111	1.245000005	0
1956	3	17	NA	0.367000014	0	0.660000026	2.26699996	1.192000031	0
1956	3	18	NA	0.588	0	0.827000022	2.612999916	1.144999981	0
1956	3	19	NA	0.751999974	0	0.855000019	2.690000057	1.103999972	0
1956	3	20	NA	0.791999996	0	0.796999991	2.749000072	1.062000036	0.001
1956	3	21	NA	0.855000019	0	0.451000005	2.40199995	1.024999976	0.012
1956	3	22	NA	0.828000009	0	0.388999999	2.227999926	1.019999981	0.090000004
1956	3	23	NA	1.003000021	0.001	0.363999993	2.190000057	1.014999986	0.458000004
1956	3	24	NA	3.253999949	0.021	0.351000011	2.036999941	0.976999998	1.56400001
1956	3	25	NA	15.15999985	0.022	0.298999995	1.876000047	0.944999993	4.960000038
1956	3	26	NA	14.96000004	0.022	0.287999988	2.345999956	0.976999998	4.767000198
1956	3	27	NA	15.27000046	0.022	0.272000015	2.809999943	1.008999944	3.601000071
1956	3	28	NA	12.46000004	0.011	0.270000011	3.095000029	0.981999993	1.944000006
1956	3	29	NA	7.497000217	0	0.270000011	2.944000006	0.972000003	1.919999957
1956	3	30	NA	3.846999884	0	0.270000011	2.536000013	0.93900001	1.641000032
1956	3	31	NA	1.904999971	0.028999999	0.272000015	2.227999926	0.924000025	1.322000027
1956	4	1	NA	1.463999987	1.032999992	0.289999992	2.072999954	0.861999989	1.15199995
1956	4	2	NA	1.394000053	1.491999984	0.307000011	2.017999887	0.856999993	1.067999959
1956	4	3	NA	1.213000059	1.088000059	0.289999992	1.784000039	0.893000007	0.949000001
1956	4	4	NA	1.055999994	0.782999992	0.272000015	1.738000035	0.92900002	0.824000001
1956	4	5	NA	1.062000036	0.405000001	0.270000011	2.328999996	0.92900002	0.717999995
1956	4	6	NA	0.795000017	0.321999997	0.270000011	2.854000092	0.898000002	0.628000021
1956	4	7	NA	0.713999987	0.272000015	0.270000011	3.451999903	0.893000007	0.610000014
1956	4	8	NA	0.656000018	0.268999994	0.270000011	3.605999947	0.898000002	0.569999993
1956	4	9	NA	0.646000028	0.375999987	0.268000007	3.226000071	0.939999998	0.513999999
1956	4	10	NA	0.768999994	2.848999977	0.25	3.15899992	1.008999944	0.575999975
1956	4	11	NA	0.773000002	4.239999771	0.231999993	3.247999907	1.082999945	0.648000002
1956	4	12	NA	0.662	4.823999882	0.228	3.806999922	1.475000024	0.611000001
1956	4	13	NA	0.598999977	2.289000034	0.209999993	4.100999832	1.64199996	0.533999979
1956	4	14	NA	0.591000021	1.641000032	0.192000002	4.573999882	1.802999973	0.456
1956	4	15	NA	0.615999997	1.20599997	0.192000002	4.854000092	2.364000082	0.398000002
1956	4	16	NA	0.764999986	1.088000059	0.209999993	5.21999979	2.730000019	0.361999989
1956	4	17	NA	0.786000013	1.080000043	0.230000004	5.480999947	2.407000065	0.32100001
1956	4	18	NA	0.75	1.065000057	0.247999996	5.796000004	2.086999893	0.284000009
1956	4	19	NA	0.686999977	0.787999988	0.25	5.690999985	1.873000026	0.25999999
1956	4	20	NA	0.65200001	0.513999999	0.247999996	5.638999939	1.756999969	0.228
1956	4	21	NA	0.625	1.14199996	0.230000004	5.428999901	1.585000038	0.209000006
1956	4	22	NA	0.616999984	1.720000029	0.209999993	5.089000225	1.51699996	0.194000006
1956	4	23	NA	0.591000021	1.222000003	0.192000002	4.892000198	1.437999964	0.178000003
1956	4	24	NA	0.560000002	0.958000004	0.187999994	3.951999903	1.376000047	0.162
1956	4	25	NA	0.533999979	0.949999988	0.172000006	3.382999897	1.442999959	0.148000002
1956	4	26	NA	0.522000015	0.787999988	0.156000003	3.15899992	1.537999988	0.135000005
1956	4	27	NA	0.474000007	0.504000008	0.147	3.002000093	1.480000019	0.122000001
1956	4	28	NA	0.444000006	0.39199999	0.101999998	2.960999966	1.391000032	0.108000003
1956	4	29	NA	0.418000013	0.386999995	0.068999998	2.825999975	1.281000018	0.097999997
1956	4	30	NA	0.39199999	0.349000007	0.061000001	2.65199995	1.238999963	0.094999999
1956	5	1	NA	0.367000014	0.223000005	0.032000002	2.401000023	1.254999995	0.085000001
1956	5	2	NA	0.342000008	0.191	0.017000001	2.344000101	1.187000036	0.075000003
1956	5	3	NA	0.31400001	0.180999994	0.015	2.209000111	1.108999968	0.064999998
1956	5	4	NA	0.275000006	0.172000006	0.013	2.053999901	1.067000031	0.056000002
1956	5	5	NA	0.254000008	0.215000004	0.002	1.937999964	1.057000041	0.055
1956	5	6	NA	0.247999996	0.142000005	0	2.015000105	1.014000058	0.090000004
1956	5	7	NA	0.231999993	0.041999999	0	1.90199995	0.944999993	0.093000002
1956	5	8	NA	0.229000002	0.028000001	0	1.781999946	0.934000015	0.078000002
1956	5	9	NA	0.226999998	0.035	0.052999999	1.748000026	0.92900002	0.074000001
1956	5	10	NA	0.209999993	0.035	0.382999986	1.629999995	0.898000002	0.064999998
1956	5	11	NA	0.194000006	0.128999993	0.490999997	1.511999965	0.888000011	0.056000002
1956	5	12	NA	0.189999998	0.116999999	0.490999997	1.478000045	0.856999993	0.048999999
1956	5	13	NA	0.174999997	0.092	0.432000011	1.360000014	0.847000003	0.052999999
1956	5	14	NA	0.171000004	0.081	0.389999986	1.241999984	0.82099998	0.078000002
1956	5	15	NA	0.153999999	0.064000003	0.340999991	1.225000024	0.878000021	0.068999998
1956	5	16	NA	0.137999997	0.169	0.316000015	1.241999984	1.077999949	0.071999997
1956	5	17	NA	0.122000001	0.144999996	0.310000002	1.343000054	1.118999958	0.064999998
1956	5	18	NA	0.105999999	0.194000006	0.293000013	1.360000014	0.987999976	0.061000001
1956	5	19	NA	0.092	0.180000007	0.275000006	1.376999974	0.903999984	0.079000004
1956	5	20	NA	0.077	0.180000007	0.187000006	1.478000045	0.888000011	0.066
1956	5	21	NA	0.066	0.180000007	0.172000006	1.495000005	0.851999998	0.056000002
1956	5	22	NA	0.061999999	0.160999998	0.170000002	1.529000044	0.82099998	0.048999999
1956	5	23	NA	0.052000001	0.158000007	0.156000003	1.730999947	0.856999993	0.046999998
1956	5	24	NA	0.039999999	0.177000001	0.153999999	1.748000026	0.924000025	0.041000001
1956	5	25	NA	0.028999999	0.180000007	0.153999999	1.664000034	0.92900002	0.039000001
1956	5	26	NA	0.02	0.180000007	0.153999999	1.713999987	0.893000007	0.046999998
1956	5	27	NA	0.011	0.179000005	0.153999999	1.529000044	0.856999993	0.108999997
1956	5	28	NA	0.01	0.157000005	0.151999995	1.478000045	0.856999993	0.039999999
1956	5	29	NA	0.012	0.301999986	0.136000007	1.394000053	0.893000007	0.030999999
1956	5	30	NA	0.029999999	0.474999994	0.118000001	1.495000005	0.976000011	0.050999999
1956	5	31	NA	0.048999999	0.497000009	0.101999998	1.636000037	1.281000018	0.048999999
1956	6	1	NA	0.050000001	0.328999996	0.100000001	2.289999962	1.417000055	0.048
1956	6	2	NA	0.041999999	0.405999988	0.100000001	3.082000017	1.411999941	0.046999998
1956	6	3	NA	0.039000001	1.906000018	0.100000001	3.437999964	1.463999987	0.041000001
1956	6	4	NA	0.029999999	1.907999992	0.111000001	3.684000015	1.427999973	0.039000001
1956	6	5	NA	0.028000001	1.669999957	0.184	3.582999945	1.328999996	0.035999998
1956	6	6	NA	0.024	1.491999984	0.228	3.270999908	1.312999964	0.045000002
1956	6	7	NA	0.035999998	1.218000054	0.252000004	3.437999964	1.312999964	0.041000001
1956	6	8	NA	0.028999999	1.414999962	0.284999996	3.773000002	1.386000037	0.039999999
1956	6	9	NA	0.021	1.279000044	0.745000005	3.88499999	1.830000043	0.039999999
1956	6	10	NA	0.02	3.437000036	3.555000067	4.428999901	1.929999948	0.039000001
1956	6	11	NA	0.018999999	16.87999916	4.440999985	4.710000038	1.898000002	0.034000002
1956	6	12	NA	0.011	5.045000076	4.112999916	4.334000111	1.968000054	0.033
1956	6	13	NA	0.01	3.085999966	3.76699996	4.230999947	2.838999987	0.033
1956	6	14	NA	0.009	2.138999939	3.414000034	4.347000122	4.27699995	0.032000002
1956	6	15	NA	0.009	1.351999998	2.681999922	4.919000149	3.915999889	0.028999999
1956	6	16	NA	0.01	1.088000059	1.519000053	5.350999832	3.74000001	0.037999999
1956	6	17	NA	0.01	1.751000047	1.375	6.297999859	4.032999992	0.034000002
1956	6	18	NA	0.01	1.799000025	1.409999967	9.213000298	2.98300004	0.032000002
1956	6	19	NA	0.01	1.360000014	1.41900003	10.05000019	2.11500001	0.028000001
1956	6	20	NA	0.009	1.996999979	1.557999969	8.038000107	2.137000084	0.026000001
1956	6	21	NA	0.009	23.75	1.639999986	7.328000069	2.927000046	0.022
1956	6	22	NA	0.009	18.47999954	3.421000004	7.551000118	6.797999859	0.022
1956	6	23	NA	0.008	10.94999981	22.72999954	12.69999981	17.82999992	0.026000001
1956	6	24	NA	0.008	4.544000149	23.95999908	22.56999969	19.20000076	0.026000001
1956	6	25	NA	0.008	3.306999922	22.20000076	26.21999931	12.78999996	0.022
1956	6	26	NA	0.007	2.63499999	21.64999962	19.39999962	7.172999859	0.022
1956	6	27	NA	0.007	2.282999992	18.56999969	14.88000011	4.722000122	0.030999999
1956	6	28	NA	0.007	1.718999982	4.827000141	11.56000042	3.480000019	0.027000001
1956	6	29	NA	0.008	1.504999995	3.131000042	9.55700016	2.78399992	0.022
1956	6	30	NA	0.217999995	1.347000003	2.539999962	7.842000008	2.372999907	0.028999999
1956	7	1	NA	2.476999998	1.171000004	2.61500001	3.407999992	2.164999962	0.045000002
1956	7	2	NA	8.647999763	2.890000105	2.638000011	2.315999985	1.996999979	0.046999998
1956	7	3	NA	9.25	3.135999918	2.513999939	3.089999914	1.924999952	0.041000001
1956	7	4	NA	8.600000381	1.799000025	1.82099998	4.515999794	2.002000093	0.039999999
1956	7	5	NA	8.5	1.284999967	1.917000055	5.874000072	1.996000051	0.039000001
1956	7	6	NA	8.227999687	1.144999981	1.411999941	5.874000072	2.220999956	0.035
1956	7	7	NA	6.592999935	1.014999986	1.182999969	5.861000061	2.020999908	0.039000001
1956	7	8	NA	5.916999817	0.842000008	0.954999983	5.677999973	1.70599997	0.039999999
1956	7	9	NA	3.496000051	0.67900002	0.861999989	5.559999943	1.491000056	0.039999999
1956	7	10	NA	2.957000017	0.469999999	0.538999975	5.532999992	1.371000051	0.039999999
1956	7	11	NA	2.148000002	0.351999998	0.629999995	6.618999958	1.333999991	0.039000001
1956	7	12	NA	2.013000011	0.245000005	0.786000013	6.382999897	1.192000031	0.034000002
1956	7	13	NA	1.99000001	0.160999998	0.903999984	6.005000114	1.067000031	0.032000002
1956	7	14	NA	1.835000038	0.140000001	0.920000017	6.083000183	0.976999998	0.028000001
1956	7	15	NA	1.702999949	0.165999994	0.938000023	5.965000153	0.903999984	0.032000002
1956	7	16	NA	1.641000032	0.150999993	1.575000048	5.572999954	0.893000007	0.061999999
1956	7	17	NA	1.424000025	0.187000006	5.699999809	5.349999905	0.888000011	0.129999995
1956	7	18	NA	1.302000046	0.254000008	22.71999931	5.024000168	0.856999993	1.080000043
1956	7	19	NA	1.210000038	0.418000013	23.15999985	4.618999958	0.847000003	2.980000019
1956	7	20	NA	1.169999957	0.425999999	38.84000015	4.412000179	0.815999985	5.176000118
1956	7	21	NA	4.058000088	0.34799999	22.84000015	4.142000198	0.805999994	3.798000097
1956	7	22	NA	6.587999821	0.268999994	17.61000061	3.874000072	0.774999976	2.819000006
1956	7	23	NA	13.22000027	0.244000003	15.89999962	3.694999933	0.769999981	2.335000038
1956	7	24	NA	26.12000084	0.218999997	13.59000015	3.427000046	0.769999981	1.886000037
1956	7	25	NA	29.23999977	0.218999997	10.10000038	3.071000099	0.769999981	1.682999969
1956	7	26	NA	24.69000053	0.200000003	7.835000038	2.825999975	0.769999981	1.501000047
1956	7	27	NA	21.72999954	0.180000007	7.539000034	2.604000092	0.769999981	1.335000038
1956	7	28	NA	19.37999916	0.158000007	6.677999973	3.381000042	0.769999981	1.113999963
1956	7	29	NA	16.92000008	0.115999997	6.422999859	17.76000023	0.769999981	0.991999984
1956	7	30	NA	14.14000034	0.068000004	14.61999989	21.17000008	0.769999981	1.06400001
1956	7	31	NA	17.40999985	0.044	22.55999947	19.43000031	0.764999986	1.013000011
1956	8	1	NA	17.64999962	0.061999999	24.77000046	17.29000092	0.723999977	0.952000022
1956	8	2	NA	33.38000107	0.050999999	56.25999832	14.78999996	0.640999973	0.88499999
1956	8	3	NA	60.75	0.026000001	59.91999817	13.46000004	0.537999988	0.815999985
1956	8	4	NA	71.19999695	0.022	59.88000107	13.31000042	0.523000002	0.723999977
1956	8	5	NA	98.48000336	0.022	51.47999954	26.82999992	0.527999997	0.666000009
1956	8	6	NA	95.26999664	0.022	50.61999893	42.63999939	0.56400001	0.615999997
1956	8	7	NA	94.08999634	0.022	57.93000031	49.41999817	0.610000014	0.574999988
1956	8	8	NA	90.61000061	0.022	68.77999878	67.62999725	0.666999996	0.533999979
1956	8	9	NA	107.9000015	0.022	98.26999664	79.05999756	0.610000014	0.493999988
1956	8	10	NA	99.61000061	0.022	81.05999756	77.61000061	0.56400001	0.455000013
1956	8	11	NA	97.94000244	0.022	70.5	78.30999756	0.523000002	0.423999995
1956	8	12	NA	135.6999969	0.022	78.80000305	88.81999969	0.486999989	0.40200001
1956	8	13	NA	147.8000031	0.02	78.26999664	81.73999786	0.481999993	0.412999988
1956	8	14	NA	114.6999969	0.012	74.19000244	46.86999893	0.481999993	0.368999988
1956	8	15	NA	103.9000015	0.01	61.88000107	45.72999954	0.492000014	0.342999995
1956	8	16	NA	97.95999908	0.01	61.84000015	72.23000336	0.549000025	0.324000001
1956	8	17	NA	81.94000244	0.01	73.33000183	88.01000214	0.523000002	0.333999991
1956	8	18	NA	100.5	0.009	94.15000153	103.5	0.486999989	0.441000015
1956	8	19	NA	98	0.002	75.08000183	119.6999969	0.481999993	0.64200002
1956	8	20	NA	119.8000031	0.001	65.31999969	129	0.481999993	0.704999983
1956	8	21	NA	103.9000015	0	54.06999969	123.1999969	0.481999993	0.661000013
